@relation 'SEA step 2500 NR 0.1'

@attribute valueX numeric
@attribute valueY numeric
@attribute valueZ numeric
@attribute label {0,1}

@data
0.247444,3.630779,8.666314,0
3.468765,4.008707,0.368004,0
2.685994,3.382783,4.85843,1
9.935077,3.805116,6.51318,1
2.91691,1.284908,7.791229,0
2.92605,4.907161,6.009202,0
6.228669,8.452798,2.06924,1
3.080701,5.760392,0.264043,1
2.946247,5.890082,5.037806,1
2.494418,7.901807,2.901819,1
7.73313,6.994584,1.377898,1
0.56227,2.198766,8.55881,0
8.29599,4.37514,1.69112,1
0.122171,8.144856,9.14199,1
3.686949,6.867485,6.461792,1
0.404203,3.018401,9.487376,0
4.867385,5.334505,0.292262,1
8.540617,0.18233,6.818328,1
8.771705,0.134987,7.547072,1
0.913502,9.478495,4.937158,1
8.449272,3.234664,7.182487,1
9.313942,8.84544,6.257889,1
1.299686,8.91994,4.319648,0
8.766457,2.395815,8.945097,1
5.434053,2.855606,8.361568,1
3.991644,3.020039,4.213989,0
8.636546,4.236334,4.663097,1
4.675287,5.174202,3.264587,1
1.371354,2.274921,8.967095,0
5.09737,0.295488,2.479494,0
9.740527,8.888453,6.9078,1
9.722281,8.446284,6.661709,1
3.327848,7.373688,5.71877,1
3.505446,2.289868,6.893732,0
7.219426,1.523952,2.95575,1
8.693052,4.277098,4.834159,1
5.022479,9.754197,4.59913,1
2.499925,1.239128,3.847557,0
3.798086,4.572528,7.7566,1
8.653656,3.245014,3.237721,1
7.353543,6.143595,1.646784,1
9.908242,9.880875,4.610032,1
3.452486,8.479551,4.070276,1
8.003522,1.905118,4.319871,1
7.258064,3.877981,8.861835,1
1.630191,9.350416,3.526213,1
3.056071,2.131092,2.124975,0
7.76811,1.951137,5.923677,0
1.276869,9.84939,0.962738,1
9.907927,9.527755,0.548366,1
7.10011,2.444929,0.084137,1
3.317993,2.8748,9.374033,0
7.21654,5.796584,8.039319,1
2.412392,0.415154,3.00449,0
5.886673,9.19573,9.044196,1
1.65512,3.863915,7.536284,0
7.086929,6.76938,5.115369,1
4.738963,3.816197,7.345799,0
5.423871,2.383782,0.846822,0
5.905585,8.435833,1.378639,1
7.718718,1.199514,4.415732,1
9.655054,1.742177,0.669535,1
3.443718,1.402154,9.9341,0
7.070442,7.233716,5.094929,0
9.624146,2.094927,1.726488,0
2.373452,9.450993,0.953138,1
8.039359,6.811854,7.505841,1
3.477731,0.642219,4.566563,0
2.505747,6.001001,8.321809,1
1.070658,2.519538,8.983147,0
1.108315,6.818555,5.6297,0
6.633049,3.284516,0.079655,1
0.183474,4.871025,8.952286,0
2.248279,2.789472,6.50679,0
2.391064,4.451813,1.302219,1
2.897269,6.49636,4.210914,1
4.12846,0.630982,2.048268,0
2.093669,8.192304,7.413131,1
4.079777,1.946275,4.170736,0
8.658445,8.509448,6.195472,1
7.399774,6.265039,6.473614,1
2.234199,7.899349,1.506622,1
7.538179,6.447002,9.063484,1
8.99555,2.797843,1.557485,1
9.259697,9.248483,3.321726,1
4.096594,2.932628,5.636181,0
2.443745,6.826096,9.490296,1
4.264645,2.102845,8.398619,1
1.166633,9.5847,0.564631,1
8.773439,1.551794,6.82949,1
3.93641,1.82976,6.369565,0
2.991124,5.219082,1.799397,1
3.056655,1.843574,8.293128,0
5.809401,7.988349,7.714818,1
1.890521,5.915445,6.645913,0
6.260315,7.922463,4.107282,1
5.318496,3.850452,6.154255,1
0.30595,0.341525,7.489243,0
3.386999,1.537962,4.754853,0
4.353169,2.714668,0.571294,0
8.851784,2.357697,2.296599,1
6.330507,1.61035,2.462498,1
6.512499,0.175531,3.72012,0
9.032375,2.923364,4.3102,1
1.999076,2.933237,4.971413,1
7.996045,1.53489,4.194245,1
8.05612,0.040307,7.677866,1
8.554908,6.143934,2.553061,1
8.061284,8.755433,6.517888,1
3.185428,3.79019,3.802844,0
0.290494,5.30968,9.570705,0
8.373369,4.844665,6.668164,1
5.026274,1.083405,4.776012,1
7.036795,1.589248,3.842965,1
6.315652,8.135863,2.534218,0
1.151776,7.298302,5.185838,1
8.007247,7.576001,0.056368,1
6.236914,6.712261,1.469645,1
1.753731,5.15076,8.239601,0
6.039837,8.496408,3.538233,0
9.551612,1.358693,8.116237,1
5.815552,4.04275,9.751059,1
8.033339,8.28786,0.221809,1
9.622512,6.527521,5.724682,1
5.004444,3.849014,9.685565,1
5.697602,7.145589,0.814282,1
1.833345,4.836581,8.06038,0
0.186712,5.740195,2.105911,0
2.201965,6.391414,4.988086,1
5.531785,0.044664,0.595001,0
0.31122,4.357067,5.239194,0
6.665902,7.035776,5.438582,1
3.334778,8.22739,1.960664,0
9.880947,2.551388,0.86415,1
6.081284,2.390668,4.720549,0
0.690847,4.232514,3.985232,0
3.630925,0.150208,9.192287,0
7.818936,2.408173,2.395842,1
7.671338,7.094589,0.789648,1
2.421539,5.367729,8.515505,0
7.686486,5.693833,6.738452,1
2.943743,8.806128,2.746961,1
0.888495,3.659469,5.555087,0
8.062236,5.650529,4.326774,1
7.045795,4.116648,3.418171,1
6.2663,9.62524,8.845813,1
5.889473,3.528465,3.681345,1
0.483145,1.547803,8.386509,0
9.822846,0.024389,4.024172,1
4.929932,3.680978,2.32131,1
9.483418,7.889225,7.788526,1
5.804822,3.311266,5.179061,1
4.587451,5.728878,6.953446,1
3.833202,2.983009,9.115394,0
7.053851,3.826074,1.088076,1
6.192863,6.949891,1.972785,0
9.156461,4.484951,3.054088,1
2.826302,1.439637,5.16338,0
9.095476,1.27002,0.956424,1
4.737135,9.150814,9.400282,1
5.729698,5.048158,1.975025,0
3.836128,0.231977,8.509462,0
5.671959,7.520479,5.582645,1
8.31046,3.678661,6.061517,1
8.744723,5.098762,3.521731,1
4.347159,9.82308,4.666497,1
2.17083,8.787318,6.983734,1
4.771347,4.851537,5.967916,1
4.579225,6.461599,7.93168,1
6.938373,9.074795,4.927878,1
6.430029,4.672597,6.118882,1
5.93804,6.183071,4.104673,1
6.475025,8.188528,4.027314,1
3.339985,2.943333,2.360407,0
0.229699,4.688618,5.523868,0
0.681578,4.436804,8.802317,0
7.025112,5.13785,3.359276,1
1.125976,6.653634,3.799735,0
0.055384,3.652655,9.330231,0
8.338354,6.064538,3.909773,0
3.165158,3.233044,9.340559,0
0.545955,8.494911,9.259171,1
4.67812,5.356277,2.384594,1
5.390977,5.937571,0.307207,1
9.263798,9.607288,3.157651,1
2.54783,3.435058,8.441014,0
8.43593,5.499851,5.120633,1
6.220819,5.641835,5.546576,1
0.205547,4.036418,4.440983,0
2.442961,9.534272,6.248187,1
1.866471,6.865597,7.985792,1
2.736182,8.436547,4.343007,1
2.509264,0.544653,2.487445,0
8.909199,8.925859,0.616387,1
9.73834,2.454266,3.945209,0
7.431906,6.430363,1.285714,1
2.846942,0.619522,0.92116,1
3.453072,1.455456,3.260804,0
6.180844,4.628033,5.378478,1
2.685943,5.402574,5.600947,1
5.273419,7.730229,0.288708,1
5.687356,6.552235,4.090104,1
6.640855,3.877879,4.48012,1
2.381135,4.531882,4.810878,1
5.600376,9.517911,8.388465,0
9.297669,0.085052,5.993271,1
0.52654,9.274245,2.797412,1
2.085233,3.459439,7.199431,0
3.745995,1.941527,3.54338,0
6.910066,4.242361,5.149519,1
8.558538,7.389212,6.277096,1
3.95872,0.780749,0.391602,0
8.819618,1.436854,9.527706,1
7.143081,1.432772,8.311771,1
0.43568,7.984101,5.098332,1
5.273774,6.208467,4.287074,1
8.992978,3.536363,3.308304,1
4.363967,0.131955,4.088747,0
7.592865,2.037151,4.503831,0
2.906408,4.545718,0.373656,0
5.389937,7.709903,6.986326,1
3.125408,0.525074,6.171934,0
6.766426,6.468134,6.088282,1
9.291026,5.898935,6.440123,0
2.201808,2.238914,7.631073,0
8.531002,9.916282,1.627899,1
3.936436,4.459771,0.108663,1
5.270611,9.732466,7.16328,1
7.197583,8.627782,5.213393,1
3.879099,7.880246,6.881342,1
6.695779,2.471467,4.705018,1
2.153958,5.311417,5.393437,0
8.509502,9.255065,0.639184,1
0.426628,4.111105,9.420829,0
6.151554,9.95354,8.746963,1
4.976393,5.330079,2.979213,1
5.275248,0.777032,5.692223,0
7.616086,8.222102,7.118268,1
8.136207,0.649485,6.987217,1
2.281355,1.676,5.946311,1
2.138706,5.207165,5.955576,0
8.283291,5.550013,8.486947,1
3.110803,3.713575,6.086128,0
6.326191,6.746737,1.139923,1
7.278077,9.189493,7.886022,1
9.734025,1.602916,9.577807,1
6.614034,7.905588,2.110234,1
5.621474,6.193104,5.219016,1
3.421352,7.90077,4.354714,1
9.41321,6.229678,1.009117,1
6.761232,7.155725,7.433696,0
1.582025,0.657183,4.171568,0
4.805817,8.40295,3.68235,1
4.706332,3.232534,0.867289,0
0.806527,5.389939,8.048523,1
8.176312,2.991588,4.269898,1
0.317965,4.444566,6.915212,1
7.775822,7.937479,2.029547,1
6.123834,1.428979,3.258209,0
2.38451,3.163156,1.777067,0
0.951342,1.268231,1.396247,0
4.916542,0.038572,8.943841,0
0.123442,6.649899,4.12627,0
6.951677,2.229584,1.594752,1
5.436277,4.912069,5.140253,1
6.682567,4.972916,1.631806,1
8.674873,1.473099,1.988609,1
0.948196,9.695114,9.511288,1
4.302319,8.226676,5.075438,1
6.503832,6.568668,1.112878,1
6.520432,6.606783,0.326111,1
0.5556,3.598767,0.989822,0
2.713273,2.173009,5.14301,0
2.259568,7.11561,1.335661,0
2.695455,9.140247,6.702947,1
8.117406,4.969964,0.201113,1
4.281569,7.902956,8.487242,1
8.966485,3.631893,8.518751,1
8.75019,6.158756,7.989578,1
6.847407,4.819952,9.867123,1
3.579727,7.569156,6.613193,0
7.578857,8.057509,5.646208,1
9.600575,7.206518,6.228989,1
6.180041,3.969767,8.005258,1
1.358067,8.549705,6.638332,1
3.158523,5.391926,0.253869,1
2.557163,6.405705,7.164923,0
2.810301,2.365438,8.353559,0
9.785075,3.977402,4.786585,1
7.587484,6.46146,8.446769,1
4.001754,9.055383,4.359037,1
4.325731,5.14054,6.215775,1
5.245925,6.586495,2.140386,1
5.038152,6.323986,9.204073,1
1.193475,2.416526,3.501327,0
7.678211,7.78492,4.344197,1
8.248454,7.345335,5.608192,1
3.852622,6.562882,3.03248,1
1.364717,6.806872,8.775374,1
0.785102,8.294048,5.754198,1
9.618561,1.010034,2.710979,1
9.317827,5.334889,3.539458,1
2.386325,8.708611,7.98326,1
9.364396,0.172351,1.087422,1
4.7517,4.106358,7.190975,1
6.805217,7.676606,6.73319,1
7.846705,3.834715,1.197937,1
1.786094,1.936823,9.75534,0
8.923299,4.941427,9.298044,1
3.664699,2.059781,0.570748,0
3.628696,8.835481,0.93943,1
8.762901,0.252696,3.168781,1
6.826936,8.819785,5.573379,1
9.991399,1.926853,4.009057,1
6.413488,5.176957,2.970507,1
4.881151,7.117285,4.164028,1
0.962176,3.353865,2.517207,0
0.276626,6.119491,2.90077,1
3.961224,1.059538,9.499799,0
0.82104,2.584983,2.782903,0
5.885839,1.989102,9.681536,0
1.156594,5.634155,4.864727,0
5.114266,9.058956,1.282939,1
7.426671,0.220904,1.816598,0
0.589346,6.398477,2.719231,1
5.660478,5.423891,9.557425,1
9.26396,0.043869,8.450125,0
1.276177,3.932035,7.58599,0
5.031401,6.399233,3.150591,1
6.977262,9.243893,5.166898,1
0.300688,3.166315,6.670734,1
1.909379,4.108398,1.790373,0
7.900668,0.970661,9.174857,1
3.914023,5.302221,0.59138,1
5.676889,3.50633,2.247305,1
5.986325,2.920934,8.764427,0
1.545659,1.164857,8.110642,0
7.044435,8.147999,0.962577,1
3.434468,4.402248,3.725142,0
6.763244,8.501368,2.149802,0
0.4392,1.704342,6.148439,0
2.496955,9.197984,2.699674,1
1.012295,2.273569,3.243283,0
0.816569,4.286135,2.5269,0
6.256472,3.662997,6.528496,1
6.819692,7.886677,6.899283,1
7.064016,6.572844,9.706121,1
2.097867,8.603741,5.995148,1
6.178797,1.022461,1.815604,0
7.216301,4.878686,3.442591,1
6.929496,1.877974,2.180767,1
1.151056,0.924147,7.022253,0
7.343258,6.427072,5.536781,1
8.081055,2.703795,7.702035,1
3.768748,8.367436,4.183752,0
9.389805,7.035571,4.523149,1
3.121267,4.051483,8.008432,0
0.93283,8.467924,7.46162,1
6.9551,8.699604,6.358671,0
3.208601,5.245262,0.321259,1
4.981246,7.660602,2.981073,1
7.551165,8.612634,8.280626,1
1.760163,7.485689,0.338382,1
6.336712,4.596085,4.666182,1
9.176732,3.326464,0.054638,1
1.332477,2.464032,4.652724,0
8.96225,2.495735,2.811,1
4.523696,6.769863,6.578017,1
4.246334,8.369769,3.433779,1
9.417149,4.772258,6.114327,1
0.194541,2.570034,9.171082,0
9.167131,4.716735,7.677308,0
0.277738,5.780338,3.058787,0
0.552869,9.7308,2.458023,1
4.619737,9.038771,4.569303,1
8.840609,7.211106,8.767237,1
0.850553,0.469933,8.492307,0
3.39253,2.37063,9.414168,0
4.434691,8.021531,8.625837,1
4.488345,7.511174,1.530541,1
5.181231,7.762662,7.685102,1
8.501198,4.57482,7.161194,1
4.407467,8.892085,5.539117,1
4.549317,5.348346,1.572483,1
7.865628,7.340265,1.562489,0
1.89967,2.065067,6.467337,0
5.948677,7.173049,8.838644,1
3.960815,3.992346,3.871233,0
2.583873,1.763768,5.076143,0
0.681558,4.660708,2.23041,0
9.918139,0.752173,3.136498,1
8.381498,9.274143,6.377204,1
7.035262,3.062944,9.927767,1
0.678005,6.027195,5.52196,1
0.410126,2.241523,4.902807,0
6.452384,6.867575,5.184869,1
8.631745,8.050822,5.288763,1
4.597617,7.111147,2.660402,1
4.248699,6.94111,5.998885,1
8.799803,2.978389,1.231682,1
3.154228,0.244721,4.510085,1
3.527268,3.267231,1.703064,0
9.494982,2.964233,2.305761,1
1.337588,6.810037,9.475148,1
7.994932,0.055413,4.952002,1
1.375351,5.138818,0.730815,0
7.076135,0.297977,6.588936,1
6.68779,6.502803,2.707489,1
7.138699,3.87307,1.151316,1
7.16174,9.352679,5.147209,1
4.947474,8.760949,5.503111,1
8.226824,8.610522,3.630221,1
0.51237,2.437938,9.805965,0
3.27739,7.104559,5.622469,1
7.922875,8.956494,5.281653,1
8.833919,7.898059,9.813172,1
7.082948,0.595549,3.780154,0
0.202657,9.436561,7.701375,1
0.051952,4.374878,6.764666,0
7.895042,8.540612,3.677075,1
4.14542,1.950978,7.5529,0
7.639493,2.395207,1.791908,1
9.843228,2.067375,3.746495,0
3.7853,8.444872,6.440605,1
8.41055,9.964095,3.554457,1
6.193167,5.788461,8.405279,1
2.535214,5.069799,1.0586,0
9.448723,1.918791,2.730223,1
3.246937,8.669554,5.821237,1
3.797747,6.364358,3.424661,1
5.92759,8.257996,1.993183,1
1.217974,0.791307,7.655988,0
6.474108,6.244809,6.789068,1
8.407725,1.612987,4.393024,1
9.980751,6.755992,0.403922,1
7.455414,7.597601,7.113645,1
4.193972,0.873207,1.675358,0
4.259578,2.732367,0.656592,0
2.308238,1.417911,4.679539,0
0.827779,1.762194,0.042355,0
0.7118,6.684321,7.246218,0
1.956609,7.162348,5.005757,1
7.132128,1.509712,0.479845,1
7.110698,0.536917,5.064263,0
0.109184,9.830206,0.221116,1
6.261062,7.689186,1.909254,1
3.182903,7.862981,4.462573,1
1.098338,1.053478,0.674802,0
5.388155,0.129219,2.683513,0
8.363239,3.535669,6.769735,1
6.629532,8.72652,3.166114,1
5.648022,2.466925,9.680753,1
7.461205,9.451827,9.892713,1
5.620152,3.822831,0.528071,1
0.557718,4.338752,6.998353,0
8.825878,2.588654,0.602604,1
0.174426,5.583972,7.150621,0
5.436665,8.025706,5.072648,1
0.209817,2.858821,5.971334,0
8.537685,5.225362,8.412131,1
5.835875,8.226231,1.317142,1
2.697414,7.258288,1.17815,1
6.462162,2.148973,5.808121,1
1.131254,4.136803,9.655571,0
4.164871,5.526753,1.281489,1
7.057963,9.871403,0.35104,1
3.986569,2.776451,3.441211,0
9.614198,9.145614,2.821939,1
2.291714,3.039764,3.719405,1
6.404207,4.829166,7.69834,1
0.573846,9.345899,5.305318,1
3.261652,0.070502,2.374182,1
7.815097,4.051762,1.745509,1
8.973289,7.246039,4.340989,1
1.149068,9.096788,2.817561,1
2.265778,7.166114,5.504358,1
5.167207,9.427741,6.867184,1
1.142626,1.411901,1.199126,0
6.729853,3.546236,5.90051,1
5.70896,9.389667,9.327604,1
9.830373,3.272364,8.631996,1
7.174386,2.704109,2.757151,1
9.160848,4.293565,5.933155,1
3.552047,8.745307,8.163586,1
7.203509,0.307498,4.40873,0
5.612763,8.691145,5.869147,1
5.388813,9.650358,4.130183,1
4.182946,0.01541,5.927861,0
7.940233,1.003754,8.189424,0
8.386033,1.465978,7.882476,1
4.669814,5.257712,1.175209,1
4.167065,8.541163,8.395907,1
6.336775,4.274319,6.575961,1
5.409489,9.417994,7.78307,1
8.19015,5.819829,4.477218,0
2.415352,0.135515,6.723631,0
6.14899,5.05471,7.674263,1
3.144682,5.043922,0.73361,1
6.524289,4.482626,6.027415,1
6.732614,0.852136,8.885216,0
3.030153,7.080829,8.760514,0
8.007819,4.009279,0.90189,1
5.523357,8.792153,7.111847,1
1.387643,3.477414,1.855792,0
7.165641,6.602065,1.593197,1
2.370692,6.83504,8.436905,1
7.221473,6.176305,1.688369,1
5.876638,4.029498,0.265185,1
0.080567,3.194412,7.108824,0
3.088244,6.351908,8.140051,1
2.063861,4.644655,8.246605,0
2.230949,7.180562,4.943659,1
6.109252,6.78846,3.362588,1
9.385386,0.938585,9.596822,0
0.980425,6.463631,9.184953,0
5.78236,2.262151,6.704878,1
7.190757,7.779503,2.881007,0
0.142653,2.828107,7.08858,0
3.78202,1.397627,6.94948,1
0.91961,1.131367,4.697938,0
2.162494,5.723655,5.088925,0
4.710505,1.938669,8.174285,0
1.992417,1.296446,6.800168,0
0.006214,8.597447,2.343941,1
3.2685,6.592167,4.98398,1
6.316665,6.2962,9.118442,1
4.090802,6.132673,9.935964,1
1.66274,2.004313,7.180006,0
4.672274,8.166104,7.042356,1
0.154661,4.438196,6.857775,0
6.852635,7.699951,0.772327,1
1.642877,7.775283,9.922463,1
1.930491,2.9545,4.932489,0
7.086222,3.648398,2.760611,1
6.47154,8.669909,8.66045,0
3.948755,6.223106,1.156319,1
1.280392,2.458974,0.424639,0
1.663953,0.271283,4.286381,0
7.767268,5.53061,1.237949,1
7.709279,9.246114,7.929434,1
7.163613,4.138439,0.894372,1
8.211684,5.160407,1.475545,0
8.905989,9.42302,8.004939,1
1.136608,5.995281,1.240791,0
8.2998,4.899609,4.962172,1
3.276563,5.135824,4.957534,1
3.02201,5.950872,4.555646,1
9.24087,8.241359,2.504047,1
5.966083,0.840449,8.76663,0
9.071153,1.936185,9.336633,1
0.415149,1.642842,4.075084,0
4.999475,8.441199,1.37542,1
2.08751,1.924267,8.203627,0
3.889492,7.858892,8.821298,1
0.160798,2.16353,9.805219,0
9.888169,1.55165,5.328914,1
3.951643,0.765713,1.31936,0
9.568089,3.259188,8.825412,1
8.797174,7.765139,7.554894,0
1.867861,3.549505,6.006275,0
5.226693,5.04392,7.968331,1
9.405905,2.788235,1.295615,1
7.157648,0.716732,6.618216,0
2.520105,1.625369,9.698067,0
3.336669,7.553454,2.738547,1
1.549466,4.093564,2.064769,0
2.344741,6.560824,5.722296,0
8.977959,3.731846,0.965196,0
3.132175,6.488455,6.49107,1
6.758251,7.123951,5.506469,1
8.534892,2.235845,6.810515,1
0.959914,8.438941,5.294965,1
6.432402,2.086862,6.42963,1
7.133493,6.376561,3.805672,1
5.806047,8.203685,4.594748,1
1.673607,1.387058,7.128055,0
2.347179,8.336633,2.319398,1
5.183898,1.743439,4.704182,0
2.197861,6.861264,9.599917,1
0.619995,4.990598,5.317573,0
1.675207,7.342076,8.136572,1
0.038831,6.856101,3.646181,0
4.142783,2.238513,8.277735,0
9.167701,1.731361,4.61237,1
8.050899,7.858242,9.123753,1
2.508973,5.513392,1.298567,1
5.525111,0.348982,2.217422,0
6.719422,6.388686,3.808948,1
8.189972,9.482979,7.433151,1
8.533544,4.408714,0.997631,1
3.770289,7.546213,2.776904,1
2.87991,3.723008,8.466666,0
4.639125,7.024,8.053879,1
3.98142,2.374084,0.27991,0
9.964804,1.318602,3.271562,1
6.630376,0.084497,9.868542,0
6.3084,5.341028,8.137818,1
5.92797,3.626667,9.476255,1
7.604303,5.735554,4.720836,1
9.716081,6.92606,2.424482,1
1.404173,2.65011,1.7296,0
9.893438,3.662771,8.898607,1
7.66874,8.509072,1.158724,1
2.647222,5.386171,1.996736,1
9.661828,9.987456,9.486761,1
0.409827,7.426976,1.285648,0
0.816278,7.714687,3.593386,0
1.959059,8.290187,1.948395,1
4.265658,2.258768,1.381268,0
8.179138,8.179828,7.894103,0
0.141009,6.423705,8.050697,1
8.323166,6.23928,9.662049,1
2.274321,3.656311,3.44062,0
2.836369,5.521408,2.571672,1
7.439845,1.420227,4.817283,0
7.660328,2.087816,9.451021,0
7.222387,0.354552,9.027317,0
0.035024,8.368748,6.481161,1
0.171883,2.167936,8.345499,0
8.102536,3.875278,1.69049,1
2.134977,8.488098,6.34293,1
3.240728,1.267114,7.447431,0
8.15547,8.28471,8.416791,1
3.692191,8.987264,9.02218,1
3.469293,8.229586,9.922662,1
1.66462,0.736421,8.659034,0
3.165395,1.583185,1.294903,0
8.95011,5.105138,2.208493,1
7.435096,8.500169,8.899798,1
1.521851,9.416058,7.557785,1
8.182811,8.613381,2.917634,1
3.815811,9.660061,8.57537,1
5.568276,9.904133,6.081838,1
0.133929,7.936455,4.876465,1
7.328302,9.57341,7.782992,1
1.287143,2.764547,3.92512,0
2.588454,0.651626,9.971799,0
6.555473,5.596513,2.959661,1
6.311899,2.07978,8.803573,0
0.739739,1.773776,5.571908,0
8.529585,8.443132,5.390777,1
0.082147,3.076108,5.729256,0
5.515279,2.446843,4.953913,0
7.237512,7.76991,2.422761,0
6.899236,6.821622,9.65981,1
8.899088,0.383269,5.923792,0
6.232467,8.243326,6.882944,1
8.521722,5.861149,7.225656,1
8.385523,4.233627,5.344184,1
2.369547,0.530897,0.484466,0
4.596425,2.699684,7.22517,0
7.893824,8.323952,8.897014,1
8.600726,3.075975,7.944303,1
8.834492,4.183373,2.843686,1
5.78546,6.756822,9.711983,1
4.507514,5.416488,0.87016,1
8.85484,1.075041,9.893946,1
6.600918,1.273449,7.440168,0
6.318443,9.82473,8.110829,1
2.225898,5.444685,1.325448,0
6.690543,8.973237,4.011993,1
5.650614,6.626188,4.754173,1
7.71258,7.980162,2.241437,1
2.035422,4.245743,3.486926,0
5.458168,6.956637,6.582007,1
3.417702,7.942557,9.810181,1
7.560093,6.227967,7.761489,1
6.551804,9.196365,9.819136,1
3.070323,2.748185,0.701983,0
4.835968,0.369912,7.854454,0
6.171171,0.785382,3.1765,0
8.19304,5.22716,1.83877,1
3.881007,4.983786,5.84068,1
0.07622,6.707627,1.50164,0
8.239809,1.236712,6.169514,0
2.537598,4.603876,0.869984,0
3.116978,1.116454,8.465484,0
0.65397,9.380305,2.664167,0
3.779662,4.165847,4.037357,0
4.437553,0.183963,9.592077,1
1.710852,4.983938,2.333047,0
3.729981,2.181428,9.823332,0
7.593439,0.227138,8.905803,0
5.824192,1.731751,7.533002,0
2.683498,7.738213,1.073997,1
0.757494,4.758137,2.961243,0
5.129923,2.807344,6.03648,0
3.269583,9.82149,1.055205,1
0.473544,2.684576,9.738393,0
6.173781,3.136797,4.858985,1
0.518127,5.934796,8.658553,0
1.905523,0.696738,2.292422,0
7.6669,4.343914,1.565148,1
6.663173,4.711577,2.18654,1
0.670198,7.160506,2.224345,0
4.492863,3.786132,7.330959,1
8.519218,0.491339,8.898259,0
4.795921,8.60321,5.196998,0
3.090489,5.652879,7.298582,1
2.599996,2.710691,5.066162,0
2.786484,4.358177,9.17942,0
9.285081,5.425511,5.828691,1
9.615887,4.799218,9.799722,1
4.416187,3.558105,2.78691,0
1.108683,3.034792,3.991814,0
4.175364,1.818364,6.023261,0
1.650043,4.255445,0.683803,0
1.748628,2.123628,5.382649,0
6.34093,0.910926,1.493902,0
4.345443,0.118499,1.991205,0
8.648671,9.716132,3.159198,1
8.071194,4.00053,5.137799,0
3.727893,0.683613,8.679709,0
8.972349,7.067186,3.232833,1
3.941095,8.56915,3.898331,1
0.948774,9.588081,1.296776,0
0.361418,0.41493,3.180414,0
1.440566,6.185888,9.981937,0
2.15346,0.354548,0.784124,0
6.008633,3.740144,0.96798,1
8.400753,4.618687,0.064509,1
1.493165,7.309929,0.03201,1
3.327171,9.677559,0.061172,0
7.23989,6.481145,7.766263,1
1.237723,5.136608,3.473728,0
5.596308,0.156361,7.417088,0
5.330505,2.677349,7.464355,0
4.403398,4.532229,1.32678,1
8.464409,4.169882,3.839552,1
0.403933,7.96213,2.429207,1
4.23281,1.427012,5.54946,0
2.898927,0.438123,2.44386,0
4.737909,7.444716,8.628435,1
7.023989,0.665267,0.80485,0
1.218159,9.600031,5.073655,1
0.816356,2.427758,0.089321,0
0.301304,4.417776,2.051894,0
3.098533,9.763854,5.393827,1
6.233638,1.847071,0.106844,0
5.842175,4.62808,6.240849,1
6.34996,2.725059,1.535724,1
9.898573,0.89758,0.500472,1
8.06113,3.252222,3.135289,1
0.103872,1.591646,0.99077,0
0.904344,5.086686,2.543618,0
2.820232,6.42263,0.301524,1
6.078172,1.389244,5.501521,0
2.95059,5.405383,1.108543,1
7.993964,3.85474,9.897893,1
0.133108,3.536354,2.98975,0
4.038526,9.198871,3.65149,1
1.610433,1.780548,5.403971,1
9.252294,8.521415,4.55472,1
1.282955,2.120273,4.979435,0
6.973705,4.252088,7.969977,1
1.165604,0.545863,6.811773,0
