@relation 'RTG_non drift generators.RandomTreeGenerator -r 0 -i 0'

@attribute nominal1 {value1,value2,value3,value4,value5}
@attribute nominal2 {value1,value2,value3,value4,value5}
@attribute nominal3 {value1,value2,value3,value4,value5}
@attribute nominal4 {value1,value2,value3,value4,value5}
@attribute nominal5 {value1,value2,value3,value4,value5}
@attribute numeric1 numeric
@attribute numeric2 numeric
@attribute numeric3 numeric
@attribute numeric4 numeric
@attribute numeric5 numeric
@attribute class {class1,class2}

@data
value4,value5,value5,value4,value4,0.8611892517330828,0.3879987774969299,0.5008131428851287,0.4570702701703604,0.8591227396922895,class1
value1,value4,value5,value2,value2,0.03648419686063076,0.9788923647353062,0.4234381627377807,0.07966021529484624,0.6847183031632067,class1
value5,value2,value4,value3,value5,0.865216021749468,0.5426482634343331,0.08164678689956895,0.9455780008878767,0.27149205457865755,class1
value4,value2,value1,value4,value4,0.6813098028053529,0.7480915306098467,0.49967109111482866,0.34922496387319024,0.28396730542454995,class1
value3,value1,value5,value5,value2,0.3471408279168974,0.7933974031000072,0.8005342423172518,0.16591775035236134,0.3473485191008342,class1
value4,value5,value4,value1,value1,0.19350906948711377,0.8645674036629085,0.8818039865601502,0.923024878326287,0.38650756428763566,class1
value4,value1,value5,value1,value1,0.2320074759054691,0.4682074195070868,0.3101053683630822,0.18108369336140373,0.8102685339590253,class2
value4,value5,value2,value2,value3,0.6028684460334256,0.2603267126280324,0.06637148401260529,0.0936604911199922,0.7137678357156122,class2
value3,value1,value5,value1,value3,0.8596265487569169,0.3716451359352866,0.8857606630799212,0.34296642099239194,0.7894074399617775,class2
value3,value5,value2,value5,value3,0.8613939496387084,0.516863089687374,0.5542846884829762,0.8127347060816885,0.9848057585563497,class2
value3,value1,value5,value5,value2,0.425773864065617,0.2416284126216296,0.6377708479328198,0.6621865275872861,0.41233116253606084,class1
value5,value3,value4,value3,value2,0.38123292729366187,0.3591206925452999,0.20036426380866723,0.8448947143527261,0.03595525369849906,class1
value3,value3,value2,value3,value2,0.8654599976441457,0.4829783269026894,0.7232093517891218,0.03882478537585066,0.5833838623249741,class2
value4,value4,value4,value1,value5,0.8561604691986494,0.1223002085796272,0.5980096718679351,0.32462080934148163,0.3500206027163747,class1
value2,value3,value5,value4,value2,0.981184138273999,0.07086383875082125,0.16680414256604492,0.7611478141380555,0.9635649477399428,class1
value1,value4,value3,value3,value1,0.281430345472118,0.40216861547436433,0.21156804269449914,0.280070902939787,0.9924164574040182,class1
value3,value1,value5,value4,value1,0.1579720089977339,0.9933450598424672,0.8533725042748661,0.8050805043462593,0.6257276297600627,class2
value3,value5,value2,value1,value5,0.6537104471489734,0.6619826016612972,0.36444276701543477,0.8507356332712607,0.8360734619704314,class2
value5,value4,value4,value3,value5,0.3488346560519747,0.19079176792385932,0.1398797163924801,0.0930270326312328,0.5938047368924135,class1
value3,value5,value4,value3,value5,0.05456751864263998,0.48537063454291907,0.6745366754151906,0.06952556044837388,0.5843340600047924,class2
value1,value1,value4,value2,value3,0.9706109900091453,0.40414327570582464,0.5428028529918085,0.5756782051582288,0.4899312616361199,class2
value1,value2,value4,value4,value5,0.4819453600318254,0.8960824913859877,0.11765949374984119,0.5756395889810478,0.6800908547785942,class2
value2,value2,value4,value2,value1,0.8604050861846065,0.2479055147638145,0.7732671622042834,0.327787516398248,0.22967871350816638,class1
value1,value1,value2,value1,value2,0.5034724264563231,0.16052111253611334,0.8061985098883597,0.866133601747573,0.694631616452073,class2
value3,value5,value4,value3,value4,0.7701825259623427,0.5642703662223946,0.8906832420804531,0.5597741337047475,0.784549245451238,class2
value3,value1,value5,value4,value5,0.9081186811100466,0.8630589963707596,0.9845850828187274,0.8474152436955552,0.3197481650860933,class2
value5,value1,value1,value3,value5,0.8839385920482119,0.959981513144117,0.250183025922189,0.21758329432059675,0.4485883596435444,class1
value3,value4,value5,value3,value3,0.40256967745047567,0.1555033680282033,0.2401281672588076,0.5228093524775127,0.9643937301136386,class1
value5,value4,value1,value1,value3,0.5987371048539173,0.37288203484074045,0.7688480470419452,0.6269709823879854,0.7980861293453001,class2
value3,value1,value5,value1,value3,0.00867561403105288,0.9262810316355202,0.7072475631950331,0.6368283273663397,0.09048162229254031,class1
value1,value1,value3,value5,value4,0.13663815271411783,0.6496839927161296,0.5994309932321947,0.5103557955789981,0.6925783618691032,class2
value2,value4,value5,value2,value3,0.20082960095392954,0.4541114825691699,0.4254266167972923,0.8600176035672676,0.16511129764992372,class2
value1,value1,value1,value5,value3,0.6787907513560986,0.608922473264578,0.7015084467672386,0.8476637833631951,0.10868765140148506,class2
value3,value3,value5,value4,value1,0.0013033833598794509,0.33067744064619753,0.08575230129924127,0.988584020465886,0.8254419186511719,class2
value1,value5,value3,value2,value1,0.09675644203126088,0.45660476278690465,0.9476566484951533,0.6406304868570517,0.5636347979714077,class2
value2,value5,value4,value5,value1,0.44879520228088354,0.012530693153811723,0.43958386662815396,0.16530638070627035,0.6270424301279842,class2
value4,value4,value4,value2,value3,0.7987228412029139,0.7755064547519198,0.9188372386854703,0.7126817566221478,0.6115060380043189,class1
value2,value1,value3,value5,value1,0.23715353318748644,0.8364865213408504,0.8605371660112854,0.8737730896994184,0.09522458950442814,class1
value1,value4,value4,value1,value5,0.7134850549618375,0.8114459299589595,0.22589391820916094,0.7011695757862512,0.9440484912555311,class2
value3,value2,value1,value3,value4,0.2775516721741117,0.3711250707882803,0.013933433719253596,0.21916562526252403,0.045472477760181484,class2
value5,value1,value3,value4,value4,0.9032482022187845,0.8120811433686403,0.1373286022927428,0.051593371930644394,0.07674026063943262,class2
value3,value3,value1,value3,value1,0.8485250328259382,0.8747605631211727,0.539962746494651,0.5791231215401331,0.0016457228579669358,class1
value5,value1,value5,value3,value5,0.9520708133983169,0.38334556740659276,0.1459470507434577,0.6199474827869116,0.14599438755486827,class1
value2,value2,value3,value3,value2,0.6645651535885813,0.2418248804271752,0.25111361879051863,0.9873916458219822,0.7429628273547901,class1
value1,value5,value1,value2,value4,0.8366015515673879,0.6278242708580304,0.5288788299923252,0.2364277742638098,0.4367130948868102,class2
value5,value5,value5,value4,value4,0.5739090591124534,0.5905029386757469,0.7377524867779985,0.5651974799975499,0.18658634898548243,class2
value1,value3,value2,value3,value2,0.9129277972001026,0.8205116875525428,0.187387594242986,0.2201853604349241,0.7568842348884272,class2
value1,value2,value3,value1,value1,0.21596584038956324,0.8882722531132349,0.26183297590694254,0.22791283757219383,0.690428448892545,class1
value2,value3,value4,value4,value3,0.4416595376775454,0.5531718119343902,0.5986253080735202,0.0700094285842301,0.16035481895385129,class1
value1,value3,value2,value1,value4,0.3352632693389054,0.29656149319762126,0.644417726906937,0.6127285646846239,0.6865212878362917,class2
value4,value5,value2,value1,value3,0.34487865443632015,0.43853199156490874,0.48377725074302025,0.8106972588755409,0.6091990523320058,class1
value1,value5,value2,value2,value1,0.016341544388349116,0.3900416729708862,0.5805806632057003,0.4549071300840457,0.9285871854805623,class2
value1,value2,value5,value1,value3,0.1842033687752348,0.13431382204619724,0.6668962716070208,0.9728275361191708,0.3169054540909495,class2
value4,value1,value1,value3,value1,0.8156514640730876,0.11892786797228327,0.5646519993473137,0.49621150638697376,0.40597616364740985,class1
value3,value5,value4,value3,value1,0.834819890557026,0.672503659008796,0.1337546681462065,0.6327291987302658,0.6476286795784182,class2
value3,value3,value4,value1,value5,0.9065750884506766,0.11264921244693393,0.2259844749243337,0.8570818226944915,0.5513629006146213,class2
value3,value4,value2,value4,value1,0.23480328661247996,0.8339290223414635,0.5707016502977278,0.09097199129551348,0.8756896132938764,class2
value5,value4,value2,value2,value4,0.4197709655266848,0.7580330210244399,0.05270476026327031,0.4909827265864948,0.7958889373973639,class1
value3,value2,value3,value5,value3,0.03441806247869783,0.8103957570975763,0.3398257920704828,0.23035131851942436,0.9090369346030731,class2
value4,value3,value1,value5,value5,0.6807104611058649,0.3575172999983657,0.062431165667939714,0.5491411681528159,0.8534555159162949,class1
value3,value5,value4,value4,value5,0.9476768201190476,0.5106970192793763,0.40195119405789914,0.6261381453676754,0.9129971829763651,class2
value3,value2,value4,value3,value5,0.7330959212856764,0.2789896042575881,0.16076479376036967,0.7703916186176036,0.09963514304026999,class1
value3,value5,value5,value3,value2,0.19863235336625862,0.8371015482478132,0.38042311704626863,0.07620730656057684,0.3730113507333316,class1
value2,value5,value4,value4,value3,0.8991498765937774,0.003271029881748655,0.2783357556058239,0.6615541906906743,0.266650192786142,class1
value2,value1,value3,value5,value3,0.9819982611385206,0.37496063417097736,0.2793080574575614,0.6473857871093469,0.28733596655960325,class1
value2,value4,value1,value3,value4,0.6119530829424636,0.05639865011401801,0.0690960427095686,0.3913563694473674,0.6111302888747445,class2
value4,value5,value1,value1,value2,0.5150248436330035,0.3221281441078496,0.2187766820412036,0.39432249752361537,0.8178961387576382,class1
value4,value5,value4,value4,value5,0.7244272781731169,0.28127259040756236,0.3279596513456168,0.2564508002359277,0.14652851109718978,class2
value4,value5,value1,value4,value2,0.8315567307522747,0.03740911689986315,0.613937595007669,0.47795917130701093,0.9468950865536394,class1
value3,value3,value2,value4,value5,0.8182695115501835,0.48806439157351644,0.8256407810939492,0.7294552004827253,0.4136410674422002,class2
value5,value4,value5,value1,value4,0.13544182227350032,0.21884112442705161,0.24947003816503732,0.5073880642503813,0.7489741402901883,class1
value4,value1,value5,value3,value3,0.7460026305634964,0.760601289600797,0.264689954707543,0.4563882076295247,0.5779537641981092,class1
value2,value2,value3,value3,value2,0.28778915128603244,0.3452929545422999,0.24143350489343973,0.28813844776212794,0.9036371333132374,class1
value2,value3,value3,value3,value5,0.18730432955525878,0.8303842347693006,0.8184849672558,0.21050228074119115,0.2192945090203503,class1
value3,value5,value2,value2,value3,0.15557516240152014,0.3590486664840862,0.46871489546197453,0.4875105696141443,0.9059574401615895,class2
value5,value3,value4,value5,value2,0.6924866787688526,0.3040767808025655,0.6228374716339936,0.8442889282055125,0.0707854408824764,class1
value3,value3,value4,value4,value4,0.7428401173905412,0.7343160065623338,0.4273081480260922,0.08027128445498355,0.46206016882323375,class2
value1,value3,value4,value4,value3,0.5095979375808574,0.6418056122553975,0.7152869386560704,0.21792570919985899,0.18920967387710674,class2
value2,value5,value5,value2,value2,0.6803743576795641,0.8322617917191962,0.15021865565843306,0.8062600593149166,0.24464589449806107,class1
value2,value5,value3,value5,value3,0.1758185987554688,0.6475972497296973,0.6527961381242231,0.5403732793807701,0.1653679058621852,class1
value4,value2,value4,value1,value2,0.23658869305990693,0.5962048145667437,0.7454114085233078,0.8726828670602854,0.051752202387790436,class1
value1,value1,value4,value2,value2,0.991709928571737,0.4169519002579487,0.004698709271564128,0.5297094427272843,0.011017261571325876,class2
value4,value5,value1,value3,value2,0.45587244740017074,0.4523683008547331,0.8222686302729986,0.8207530924358836,0.7953678123146243,class1
value1,value3,value2,value3,value2,0.7864378289692935,0.34709423478156654,0.973214862595427,0.08559269923425783,0.5809444299250265,class2
value4,value2,value5,value5,value2,0.6170707099865802,0.6886304584380631,0.420657494680193,0.6073046470548833,0.8651903229233274,class1
value5,value5,value4,value4,value4,0.503018077621242,0.2920736509165256,0.5880309518288034,0.3725678123098429,0.36946755573266243,class1
value5,value3,value3,value1,value2,0.7166950390318962,0.11324724313814027,0.1149146506550417,0.665634618082216,0.5858551361744764,class1
value4,value2,value2,value5,value2,0.4975477315461503,0.9247354753448555,0.43792120747237817,0.607981822446272,0.06165058780459487,class1
value3,value4,value1,value5,value2,0.07932781200996042,0.3966342102933256,0.022028205145040225,0.38820391396033216,0.9389772931008145,class2
value1,value1,value1,value5,value1,0.03373450326415184,0.3635105131095264,0.5138701614983321,0.6636445271808864,0.13893174749334902,class2
value2,value3,value5,value2,value2,0.0036884853314055333,0.10594197937560068,0.50487579359363,0.6737137338024544,0.2701278348739279,class2
value5,value2,value1,value4,value4,0.14817328674519037,0.9694576739739196,0.01083953034838503,0.7624354785810191,0.6184005934283223,class1
value4,value3,value3,value2,value1,0.9947221240904143,0.9283311652466153,0.6009014252180145,0.8557084040887832,0.690399994624278,class1
value3,value5,value2,value3,value5,0.3950582530743507,0.517863854854555,0.3898750225436729,0.652503879571716,0.8228177367940285,class2
value4,value3,value1,value1,value5,0.8424601264435967,0.8596931151886882,0.4903786025233925,0.15757594869170155,0.10374524651066241,class1
value3,value5,value2,value5,value5,0.8887469600306708,0.844177533390344,0.6570693058819707,0.7064995895990246,0.4669279161704908,class2
value4,value4,value2,value4,value2,0.27182968478668523,0.5121679966160319,0.06461230349164016,0.2988597955482908,0.6937506919109897,class1
value3,value5,value2,value2,value5,0.2455939273534432,0.48045980238095276,0.007247877005633119,0.5615150502077447,0.6800716430393492,class2
value1,value5,value2,value1,value3,0.6702696390295383,0.13307018754404298,0.6232792390066827,0.9470291200000294,0.059777446011628044,class2
value4,value2,value3,value5,value4,0.6911772129742356,0.2076817107726061,0.07251789172642531,0.2925396890442379,0.8304853927018961,class2
value4,value3,value3,value4,value2,0.29120822877927033,0.8124894725484837,0.9364552630780253,0.9772192245019156,0.47356165817797224,class1
value4,value5,value3,value5,value2,0.8852720037855016,0.4741872237089534,0.5839719712361849,0.9558071123103484,0.6257139280612377,class1
value5,value2,value2,value2,value2,0.06912534061536613,0.334674061799323,0.690633558680906,0.7984053494627413,0.7837845951336266,class2
value3,value5,value5,value4,value5,0.07139330556718027,0.25468117737344764,0.539772130913227,0.6546856069807275,0.5401338600193952,class1
value3,value3,value4,value5,value2,0.6290368841418619,0.03310172860770533,0.7211193925996368,0.7656910348465006,0.7354323790891433,class2
value4,value3,value2,value1,value3,0.8223255799631505,0.7925584196416826,0.8792681657724225,0.1315466607195379,0.9303361146280468,class1
value3,value3,value2,value3,value2,0.7549713635278725,0.4198227107310326,0.23583129517856194,0.8365740960826192,0.569066780285691,class2
value5,value1,value2,value4,value1,0.9417273628802003,0.9411506319039814,0.2878774677332996,0.17869332842150187,0.327908310167937,class1
value3,value4,value5,value3,value2,0.5876389409020994,0.20776037483329357,0.01822820378328427,0.8415037649866111,0.03951286058393755,class2
value4,value3,value5,value1,value2,0.09060769821016768,0.24936634612355868,0.4071768887597068,0.39199817397987613,0.3291051008078647,class2
value1,value1,value4,value4,value5,0.4187296101778235,0.0740718098280384,0.3383580980440072,0.8334408415806558,0.9089394446673721,class2
